Amount_paid,Currency_Code,period_name,Employee_id,Employee_name,Position_name
-47683608.11632,IDR,APR-2026,,,
-940.17102,GBP,APR-2026,,,
1799.85586,CAD,APR-2026,,,
4158.46655,USD,APR-2026,,,
7390.44131,USD,APR-2026,,,
53525.0707,USD,APR-2026,,,
-53525.0707,USD,APR-2026,,,
11752.72522,USD,APR-2026,,,
0,CLP,APR-2026,,,
0,CLP,APR-2026,,,
-62144.59627,INR,APR-2026,,,
-33582.4828,PHP,APR-2026,,,
0,PLN,APR-2026,,,
293731.66791,INR,APR-2026,,,
1442151.17664,INR,APR-2026,,,
0,NGN,APR-2026,,,
1201.02476,SEK,APR-2026,,,
-30078.48007,ILS,APR-2026,,,
30078.48007,ILS,APR-2026,,,
6238.69813,USD,APR-2026,,,
0,EUR,APR-2026,,,
0,EUR,APR-2026,,,
0,EUR,APR-2026,,,
682.42654,GBP,APR-2026,,,
23461.56008,EGP,APR-2026,,,
-167082.31465,KES,APR-2026,,,
1112.42561,SGD,APR-2026,,,
350227.35912,INR,APR-2026,,,
12.9944,AUD,APR-2026,,,
7902.61625,USD,APR-2026,,,
0,EUR,APR-2026,,,
0,TWD,APR-2026,,,
312.92671,AED,APR-2026,,,
226.47879,AED,APR-2026,,,
3523.05275,BRL,APR-2026,,,
0,COP,APR-2026,,,
3282.83669,EUR,APR-2026,,,
-2220.27474,USD,APR-2026,,,
-1231.07929,USD,APR-2026,,,
0,CHF,APR-2026,,,
107.93587,CAD,APR-2026,,,
-0.00044,EUR,APR-2026,,,
-0.00063,EUR,APR-2026,,,
1739.90859,USD,APR-2026,,,
308.59709,PLN,APR-2026,,,
-48432.13126,PHP,APR-2026,,,
31902.56534,PHP,APR-2026,,,
12755.99837,CNY,APR-2026,,,
565.60209,EUR,APR-2026,,,
321.71136,EUR,APR-2026,,,
-679.73557,EUR,APR-2026,,,
112821.22053,CNY,APR-2026,,,
542.0492,EUR,APR-2026,,,
5000.5459,CAD,APR-2026,,,
0,COP,APR-2026,,,
129314.85337,INR,APR-2026,,,
-641474.1357,INR,APR-2026,,,
121.96994,SAR,APR-2026,,,
706.90427,SAR,APR-2026,,,
51.17756,EUR,APR-2026,,,
54.59978,EUR,APR-2026,,,
-841.90671,EUR,APR-2026,,,
11166.94597,MXN,APR-2026,,,
1670.95701,AUD,APR-2026,,,
17573.88706,CNY,APR-2026,,,
-4191.6771,BRL,APR-2026,,,
445.0247,EUR,APR-2026,,,
607.92867,USD,APR-2026,,,
616.9873,USD,APR-2026,,,
395.93214,USD,APR-2026,,,
0,NOK,APR-2026,,,
1273.65777,PLN,APR-2026,,,
764.86842,PLN,APR-2026,,,
2448.05519,PLN,APR-2026,,,
-7506.47093,PLN,APR-2026,,,
-1550.08724,PLN,APR-2026,,,
1257.4175,PLN,APR-2026,,,
-10143.77059,RON,APR-2026,,,
881.33185,RON,APR-2026,,,
-5335.63265,SAR,APR-2026,,,
2665.45181,SAR,APR-2026,,,
826.25879,KWD,APR-2026,,,
707.23629,SAR,APR-2026,,,
1469.59413,AUD,APR-2026,,,
-12090.80574,SGD,APR-2026,,,
2547.68791,SGD,APR-2026,,,
1505.97013,CNY,APR-2026,,,
1307.5258,CNY,APR-2026,,,
27491.75012,CNY,APR-2026,,,
59967.40012,CNY,APR-2026,,,
-7947.18648,CNY,APR-2026,,,
4516137.8175,IDR,APR-2026,,,
6026171.49547,IDR,APR-2026,,,
-14331111.02692,IDR,APR-2026,,,
-3921.67763,EUR,APR-2026,,,
1150.96184,EUR,APR-2026,,,
1173.06371,EUR,APR-2026,,,
-219.3923,EUR,APR-2026,,,
-1618.66006,EUR,APR-2026,,,
154466.59805,JPY,APR-2026,,,
-13506.44074,BRL,APR-2026,,,
-266.27728,EUR,APR-2026,,,
75.42231,EUR,APR-2026,,,
71.26612,EUR,APR-2026,,,
3842.86012,EUR,APR-2026,,,
-3842.86012,EUR,APR-2026,,,
0,EUR,APR-2026,,,
580140.35187,KRW,APR-2026,,,
35970.94085,KRW,APR-2026,,,
-1468640.11213,KRW,APR-2026,,,
439.46172,USD,APR-2026,,,
2330.70892,USD,APR-2026,,,
434.90248,USD,APR-2026,,,
3435.41953,USD,APR-2026,,,
7056.15361,USD,APR-2026,,,
1589.61551,ILS,APR-2026,,,
8642.96693,ILS,APR-2026,,,
0,COP,APR-2026,,,
22630.02341,EGP,APR-2026,,,
163623.42734,EGP,APR-2026,,,
11362.09291,EGP,APR-2026,,,
1125.52031,CAD,APR-2026,,,
662.96009,USD,APR-2026,,,
3451.3993,CAD,APR-2026,,,
-143.97774,EUR,APR-2026,,,
-777.40011,EUR,APR-2026,,,
524.32228,EUR,APR-2026,,,
-524.32228,EUR,APR-2026,,,
287.71021,USD,APR-2026,,,
475057.09965,ARS,APR-2026,,,
113851.74416,ARS,APR-2026,,,
-588908.84381,ARS,APR-2026,,,
-923.06722,USD,APR-2026,,,
1736.71329,EUR,APR-2026,,,
3977.50514,EUR,APR-2026,,,
0,USD,APR-2026,,,
0,USD,APR-2026,,,
-313.76028,USD,APR-2026,,,
313.76028,USD,APR-2026,,,
740.96273,USD,APR-2026,,,
-66026.09816,INR,APR-2026,,,
15013.53992,INR,APR-2026,,,
6167.41556,USD,APR-2026,,,
0,USD,APR-2026,,,
1994397.66569,COP,APR-2026,,,
-1994397.66569,COP,APR-2026,,,
0,COP,APR-2026,,,
-1209078.28695,COP,APR-2026,,,
1209078.28695,COP,APR-2026,,,
-635956.84802,COP,APR-2026,,,
507.43795,EUR,APR-2026,,,
-135.78465,EUR,APR-2026,,,
-95855.45782,TRY,APR-2026,,,
35349.46317,MXN,APR-2026,,,
-116560.56427,MXN,APR-2026,,,
-2013.70444,SAR,APR-2026,,,
15075.79701,CNY,APR-2026,,,
636.42903,AED,APR-2026,,,
21.94393,USD,APR-2026,,,
97.3765,USD,APR-2026,,,
-28397.82393,DKK,APR-2026,,,
18092.45909,CZK,APR-2026,,,
-1290.05297,EUR,APR-2026,,,
-848.61092,EUR,APR-2026,,,
-3010.25217,EUR,APR-2026,,,
223.57031,GBP,APR-2026,,,
86.72373,EUR,APR-2026,,,
16.11531,EUR,APR-2026,,,
55195.18909,CNY,APR-2026,,,
43182.89073,CNY,APR-2026,,,
21763.60705,CNY,APR-2026,,,
9687.55837,CNY,APR-2026,,,
20848.73694,CNY,APR-2026,,,
8971.821,USD,APR-2026,,,
24.17135,USD,APR-2026,,,
0,COP,APR-2026,,,
-204724.86845,INR,APR-2026,,,
-9656.18236,MAD,APR-2026,,,
400.87746,MAD,APR-2026,,,
686.67389,MAD,APR-2026,,,
3356166.14489,COP,APR-2026,,,
7947.18648,CNY,APR-2026,,,
113.30565,EUR,APR-2026,,,
48.0404,EUR,APR-2026,,,
-143.75587,EUR,APR-2026,,,
104.31262,EUR,APR-2026,,,
0,EUR,APR-2026,,,
0,EUR,APR-2026,,,
0,EUR,APR-2026,,,
0,EUR,APR-2026,,,
0,EUR,APR-2026,,,
-13228.8755,BRL,APR-2026,,,
20037.92063,BRL,APR-2026,,,
-4857.14536,USD,APR-2026,,,
1821.28606,USD,APR-2026,,,
990.5759,USD,APR-2026,,,
1307.55609,USD,APR-2026,,,
-17831.24417,BRL,APR-2026,,,
10070.44837,BRL,APR-2026,,,
5836.79607,BRL,APR-2026,,,
14971.80706,BRL,APR-2026,,,
8924.485,BRL,APR-2026,,,
0,EUR,APR-2026,,,
0,EUR,APR-2026,,,
-4950.242,EUR,APR-2026,,,
699.64856,EUR,APR-2026,,,
1401.89516,EUR,APR-2026,,,
63248.4416,CNY,APR-2026,,,
77512.07457,INR,APR-2026,,,
1139.44496,USD,APR-2026,,,
834.93347,USD,APR-2026,,,
41846.93178,EGP,APR-2026,,,
-23349.94669,BRL,APR-2026,,,
-1629899.69174,COP,APR-2026,,,
116.44027,GBP,APR-2026,,,
-2556.41135,SAR,APR-2026,,,
-1814.62606,USD,APR-2026,,,
-521.79961,GBP,APR-2026,,,
5663.27135,JPY,APR-2026,,,
36573.33214,JPY,APR-2026,,,
12998.30216,VND,APR-2026,,,
-86578.7376,SAR,APR-2026,,,
3620.18752,CAD,APR-2026,,,
-23877699.97727,IDR,APR-2026,,,
8895.06964,USD,APR-2026,,,
0,JPY,APR-2026,,,
11715.01551,USD,APR-2026,,,
20481.89185,BRL,APR-2026,,,
-2446.09046,SAR,APR-2026,,,
2446.09046,SAR,APR-2026,,,
-32456.06165,INR,APR-2026,,,
-41583.49813,JPY,APR-2026,,,
10618.18004,JPY,APR-2026,,,
15234.98692,JPY,APR-2026,,,
3402.23967,USD,APR-2026,,,
-1842.69299,EUR,APR-2026,,,
6.84523,GBP,APR-2026,,,
282.05804,GBP,APR-2026,,,
-9224.31993,CAD,APR-2026,,,
3933.45577,CAD,APR-2026,,,
51.23811,CAD,APR-2026,,,
209000.797,ARS,APR-2026,,,
1830.26776,USD,APR-2026,,,
2414.0562,USD,APR-2026,,,
-1818.11886,MYR,APR-2026,,,
1983.40007,AUD,APR-2026,,,
14443.55442,AED,APR-2026,,,
-115554.49336,TRY,APR-2026,,,
115554.49336,TRY,APR-2026,,,
79250.14023,INR,APR-2026,,,
459762.91914,INR,APR-2026,,,
-623519.87602,INR,APR-2026,,,
1289.25446,AED,APR-2026,,,
4138.75754,AED,APR-2026,,,
57155.6322,EGP,APR-2026,,,
-57155.6322,EGP,APR-2026,,,
2008.69766,USD,APR-2026,,,
138.08368,AUD,APR-2026,,,
126.45946,AUD,APR-2026,,,
-277.53754,AUD,APR-2026,,,
2182.63227,USD,APR-2026,,,
3387.08893,USD,APR-2026,,,
1676.75763,USD,APR-2026,,,
0,SGD,APR-2026,,,
0,SGD,APR-2026,,,
3297.61135,CNY,APR-2026,,,
10305.015,CNY,APR-2026,,,
-15611.95716,CNY,APR-2026,,,
1109.1619,NZD,APR-2026,,,
-1109.1619,NZD,APR-2026,,,
703.30189,AED,APR-2026,,,
9784924.23751,COP,APR-2026,,,
10898710.30586,COP,APR-2026,,,
1516.1012,BRL,APR-2026,,,
6562.15828,BRL,APR-2026,,,
2471.73252,AUD,APR-2026,,,
-5451.6326,AUD,APR-2026,,,
11518.47801,TRY,APR-2026,,,
28366.13388,TRY,APR-2026,,,
54149.82035,MXN,APR-2026,,,
27061.28075,MXN,APR-2026,,,
81981.30129,CNY,APR-2026,,,
-520.11407,USD,APR-2026,,,
4709.79772,USD,APR-2026,,,
0,USD,APR-2026,,,
57.93369,EUR,APR-2026,,,
0,EUR,APR-2026,,,
-9122.12687,USD,APR-2026,,,
1801.2597,USD,APR-2026,,,
0,EUR,APR-2026,,,
0,EUR,APR-2026,,,
303.65497,PLN,APR-2026,,,
0,NOK,APR-2026,,,
-150.30051,EUR,APR-2026,,,
122.81285,EUR,APR-2026,,,
27.48766,EUR,APR-2026,,,
0.41289,EUR,APR-2026,,,
20.15776,EUR,APR-2026,,,
-2046.28243,MAD,APR-2026,,,
-1.28367,MAD,APR-2026,,,
-2595083.70806,COP,APR-2026,,,
1320.82044,USD,APR-2026,,,
0,SEK,APR-2026,,,
10582.38127,SEK,APR-2026,,,
707.45363,QAR,APR-2026,,,
171.76441,QAR,APR-2026,,,
0,INR,APR-2026,,,
50.33832,EUR,APR-2026,,,
101249.11113,CNY,APR-2026,,,
501.04096,AED,APR-2026,,,
474.00989,SGD,APR-2026,,,
191.53696,SGD,APR-2026,,,
33469.67456,CNY,APR-2026,,,
-98.24232,AUD,APR-2026,,,
-144.09683,EUR,APR-2026,,,
81.7513,EUR,APR-2026,,,
0,KRW,APR-2026,,,
0,KRW,APR-2026,,,
-110.76651,EUR,APR-2026,,,
-3245.39211,EUR,APR-2026,,,
249.87482,EUR,APR-2026,,,
2810.90702,EUR,APR-2026,,,
299.2068,EUR,APR-2026,,,
95836.80865,KES,APR-2026,,,
328350.14934,IDR,APR-2026,,,
0,IDR,APR-2026,,,
-3739.25184,USD,APR-2026,,,
11.8069,EUR,APR-2026,,,
70.93259,EUR,APR-2026,,,
79119.46708,CNY,APR-2026,,,
0,EUR,APR-2026,,,
2679.9988,CAD,APR-2026,,,
4761.62797,CAD,APR-2026,,,
8802.03182,USD,APR-2026,,,
5845.48842,CAD,APR-2026,,,
4646.00255,CAD,APR-2026,,,
11762.09962,CAD,APR-2026,,,
240.98274,CAD,APR-2026,,,
-240.98274,CAD,APR-2026,,,
2326.6018,CAD,APR-2026,,,
1707.53948,CAD,APR-2026,,,
-1707.53948,CAD,APR-2026,,,
10517.97616,CAD,APR-2026,,,
-5817.11029,CAD,APR-2026,,,
0,GTQ,APR-2026,,,
0,BRL,APR-2026,,,
-4418644.87891,COP,APR-2026,,,
0,EUR,APR-2026,,,
0,EUR,APR-2026,,,
1767.47457,EUR,APR-2026,,,
-1767.47457,EUR,APR-2026,,,
408.0929,EUR,APR-2026,,,
1260.98056,EUR,APR-2026,,,
4988.0085,EUR,APR-2026,,,
2180.22005,CAD,APR-2026,,,
3775.6527,CAD,APR-2026,,,
0,EUR,APR-2026,,,
388055.71231,COP,APR-2026,,,
3219.85383,PLN,APR-2026,,,
-11791.93055,SGD,APR-2026,,,
11791.93055,SGD,APR-2026,,,
1156.76765,AED,APR-2026,,,
607.97326,AED,APR-2026,,,
905.40091,USD,APR-2026,,,
3566.85611,CAD,APR-2026,,,
1022.12953,USD,APR-2026,,,
469.67827,GBP,APR-2026,,,
442.62195,USD,APR-2026,,,
2831.97461,USD,APR-2026,,,
6050.18026,USD,APR-2026,,,
0,USD,APR-2026,,,
0,EUR,APR-2026,,,
2017.86455,EUR,APR-2026,,,
0.01302,KRW,APR-2026,,,
2153.74746,BRL,APR-2026,,,
16914.82749,BRL,APR-2026,,,
3423.99457,BRL,APR-2026,,,
-20338.82206,BRL,APR-2026,,,
130.53276,USD,APR-2026,,,
3847.83585,AED,APR-2026,,,
1243.70065,AED,APR-2026,,,
0,AED,APR-2026,,,
-5091.5365,AED,APR-2026,,,
1337.71447,CAD,APR-2026,,,
-8268.58104,AED,APR-2026,,,
-1677.1176,GBP,APR-2026,,,
1677.1176,GBP,APR-2026,,,
-3411.02149,GBP,APR-2026,,,
6117.90478,USD,APR-2026,,,
26009.07478,USD,APR-2026,,,
1257.66851,USD,APR-2026,,,
1177950.69464,COP,APR-2026,,,
887.47813,EUR,APR-2026,,,
12888.5672,MXN,APR-2026,,,
73378.24311,MXN,APR-2026,,,
-86266.81031,MXN,APR-2026,,,
7383.5647,DZD,APR-2026,,,
-380546.19525,DZD,APR-2026,,,
243.12547,EUR,APR-2026,,,
209.00173,USD,APR-2026,,,
54.04333,USD,APR-2026,,,
-770.72582,AED,APR-2026,,,
9800.76919,MXN,APR-2026,,,
3520.29129,MXN,APR-2026,,,
-30683.25317,EGP,APR-2026,,,
-6082.74537,CAD,APR-2026,,,
-216.80855,SGD,APR-2026,,,
126428.11097,INR,APR-2026,,,
2851.83533,CNY,APR-2026,,,
-148385.33512,CNY,APR-2026,,,
0,EUR,APR-2026,,,
443.38598,EUR,APR-2026,,,
-526.25023,EUR,APR-2026,,,
0,EUR,APR-2026,,,
0,EUR,APR-2026,,,
169.07783,EUR,APR-2026,,,
1057.07855,EUR,APR-2026,,,
134.12558,EUR,APR-2026,,,
-50.99901,EUR,APR-2026,,,
0,SGD,APR-2026,,,
329.52684,EUR,APR-2026,,,
82.86425,EUR,APR-2026,,,
565.81913,EUR,APR-2026,,,
-3130.80813,EUR,APR-2026,,,
-335.59006,CHF,APR-2026,,,
44.6802,CHF,APR-2026,,,
170.57403,CHF,APR-2026,,,
0,EUR,APR-2026,,,
89.35,EUR,APR-2026,,,
-258.42783,EUR,APR-2026,,,
131.69219,EUR,APR-2026,,,
-1322.89632,EUR,APR-2026,,,
10.28704,EUR,APR-2026,,,
8.91582,EUR,APR-2026,,,
-6415.20452,EUR,APR-2026,,,
1173.06024,EUR,APR-2026,,,
3785.76675,EUR,APR-2026,,,
-5045.04042,EUR,APR-2026,,,
1348.94972,EUR,APR-2026,,,
1062.20887,EUR,APR-2026,,,
630.73727,EUR,APR-2026,,,
513.54137,EUR,APR-2026,,,
1908.57128,EUR,APR-2026,,,
-45388.1268,EGP,APR-2026,,,
45388.1268,EGP,APR-2026,,,
1025.89317,SAR,APR-2026,,,
544.38241,SAR,APR-2026,,,
-2452.77407,SAR,APR-2026,,,
-34450.5022,EGP,APR-2026,,,
0,EGP,APR-2026,,,
2778.89485,EGP,APR-2026,,,
0,AED,APR-2026,,,
68.4284,AED,APR-2026,,,
11602.94534,MAD,APR-2026,,,
1831.06155,MAD,APR-2026,,,
1588.78259,EUR,APR-2026,,,
-5141.349,NZD,APR-2026,,,
30758.58487,INR,APR-2026,,,
116861.99387,ARS,APR-2026,,,
261702.99624,ARS,APR-2026,,,
1211.32281,SAR,APR-2026,,,
979.1644,AUD,APR-2026,,,
472.0904,AUD,APR-2026,,,
129.40099,EUR,APR-2026,,,
-76.98074,EUR,APR-2026,,,
-105759.01865,JPY,APR-2026,,,
16793.6229,JPY,APR-2026,,,
25.13082,GBP,APR-2026,,,
-28420.19783,JPY,APR-2026,,,
3883.71837,JPY,APR-2026,,,
0,JPY,APR-2026,,,
6052.01011,JPY,APR-2026,,,
-23236.41626,JPY,APR-2026,,,
10451.84542,JPY,APR-2026,,,
4340.4917,EUR,APR-2026,,,
0,EUR,APR-2026,,,
0,EUR,APR-2026,,,
0,EUR,APR-2026,,,
842.56317,EUR,APR-2026,,,
2120.90747,EUR,APR-2026,,,
906.91631,EUR,APR-2026,,,
-13281.7451,AED,APR-2026,,,
13281.7451,AED,APR-2026,,,
5232.10508,SAR,APR-2026,,,
-241913.43099,JPY,APR-2026,,,
62822.66336,JPY,APR-2026,,,
-256546.09548,JPY,APR-2026,,,
2026.33148,EUR,APR-2026,,,
58.80102,AUD,APR-2026,,,
361.58257,AUD,APR-2026,,,
-420.38359,AUD,APR-2026,,,
-2741.31531,CAD,APR-2026,,,
-471.6599,THB,APR-2026,,,
0,THB,APR-2026,,,
-37597.30071,THB,APR-2026,,,
-3433.44989,THB,APR-2026,,,
11263.89501,THB,APR-2026,,,
10497133.45839,VND,APR-2026,,,
15517199.9786,VND,APR-2026,,,
-13037840.18873,VND,APR-2026,,,
-21782442.0656,VND,APR-2026,,,
4404899.75473,VND,APR-2026,,,
11520.22942,TRY,APR-2026,,,
0,EUR,APR-2026,,,
0,EUR,APR-2026,,,
1231.33676,SGD,APR-2026,,,
1425.24321,ZAR,APR-2026,,,
3135.24332,ZAR,APR-2026,,,
-8806.60134,ZAR,APR-2026,,,
-123325.11492,ARS,APR-2026,,,
-15962.32489,CNY,APR-2026,,,
14880.02061,CNY,APR-2026,,,
0,PKR,APR-2026,,,
27307.71781,PKR,APR-2026,,,
-1433.62422,AED,APR-2026,,,
704.8356,AED,APR-2026,,,
209.04433,AED,APR-2026,,,
-913.87993,AED,APR-2026,,,
-39932.80161,INR,APR-2026,,,
18860.2569,INR,APR-2026,,,
11581.35922,INR,APR-2026,,,
-2877.65521,EUR,APR-2026,,,
12486.49234,MXN,APR-2026,,,
12354.39658,MXN,APR-2026,,,
2573.52279,BRL,APR-2026,,,
5406.20747,USD,APR-2026,,,
2741.16082,MXN,APR-2026,,,
106.06566,EUR,APR-2026,,,
0,EUR,APR-2026,,,
0,EUR,APR-2026,,,
0,EUR,APR-2026,,,
0,EUR,APR-2026,,,
0,EUR,APR-2026,,,
26511.96805,CZK,APR-2026,,,
1478.91532,USD,APR-2026,,,
2073.33182,USD,APR-2026,,,
73.2164,USD,APR-2026,,,
42.00871,USD,APR-2026,,,
-47252.46292,QAR,APR-2026,,,
-47895.4957,ZAR,APR-2026,,,
8241.03665,ZAR,APR-2026,,,
14673.16837,EGP,APR-2026,,,
66835.67431,EGP,APR-2026,,,
69336.55328,CNY,APR-2026,,,
514843.77326,INR,APR-2026,,,
-158296.04356,CNY,APR-2026,,,
0,CNY,APR-2026,,,
-921954.90918,INR,APR-2026,,,
-31402.15147,MXN,APR-2026,,,
4382.17477,USD,APR-2026,,,
26820.75775,CNY,APR-2026,,,
51005.12767,CNY,APR-2026,,,
462.76636,MAD,APR-2026,,,
-7742.1806,EUR,APR-2026,,,
3157.87926,EUR,APR-2026,,,
1532.97655,EUR,APR-2026,,,
97564.2991,JPY,APR-2026,,,
7543.6659,JPY,APR-2026,,,
7553.77029,JPY,APR-2026,,,
3733.04123,SAR,APR-2026,,,
-247640.79691,HUF,APR-2026,,,
665428.79307,ARS,APR-2026,,,
31581.08728,ARS,APR-2026,,,
3213.03673,THB,APR-2026,,,
1296.94696,THB,APR-2026,,,
0,GBP,APR-2026,,,
108.10622,GBP,APR-2026,,,
151.51641,SEK,APR-2026,,,
9647.18738,INR,APR-2026,,,
-90.87001,USD,APR-2026,,,
-6854.32402,USD,APR-2026,,,
1160.07041,EUR,APR-2026,,,
-1160.07041,EUR,APR-2026,,,
357.05231,EUR,APR-2026,,,
5817.11029,CAD,APR-2026,,,
0,EUR,APR-2026,,,
0,EUR,APR-2026,,,
326.11977,EUR,APR-2026,,,
-326.11977,EUR,APR-2026,,,
-42256.77032,ZAR,APR-2026,,,
0,USD,APR-2026,,,
-933.67205,USD,APR-2026,,,
933.67205,USD,APR-2026,,,
1549.34804,TWD,APR-2026,,,
3205.1994,TWD,APR-2026,,,
-8897.00263,TWD,APR-2026,,,
179.77019,SGD,APR-2026,,,
-329.96113,SGD,APR-2026,,,
44491.98916,BRL,APR-2026,,,
13427.14807,BRL,APR-2026,,,
-70052.11389,BRL,APR-2026,,,
1642.27652,AZN,APR-2026,,,
71.02012,AZN,APR-2026,,,
296326.56904,KZT,APR-2026,,,
0,AZN,APR-2026,,,
0,AZN,APR-2026,,,
-7311.26357,AZN,APR-2026,,,
-100749.65769,KZT,APR-2026,,,
0,EUR,APR-2026,,,
0,EUR,APR-2026,,,
0,EUR,APR-2026,,,
135.53853,SGD,APR-2026,,,
4628.56915,USD,APR-2026,,,
9656.22384,BRL,APR-2026,,,
0,JPY,APR-2026,,,
-219.48963,EUR,APR-2026,,,
0,EUR,APR-2026,,,
22927.99694,ZAR,APR-2026,,,
-1007.03535,ILS,APR-2026,,,
-23610.68599,JPY,APR-2026,,,
512.57774,USD,APR-2026,,,
0,USD,APR-2026,,,
0,EUR,APR-2026,,,
777.40011,EUR,APR-2026,,,
120.03421,USD,APR-2026,,,
-943.27099,USD,APR-2026,,,
815.39159,USD,APR-2026,,,
153.09193,USD,APR-2026,,,
3484.81381,AUD,APR-2026,,,
5986.54187,ZAR,APR-2026,,,
14946.55506,ZAR,APR-2026,,,
2085.13657,SGD,APR-2026,,,
18456.15166,ZAR,APR-2026,,,
154253.03648,BRL,APR-2026,,,
166.24741,CAD,APR-2026,,,
15496.88804,USD,APR-2026,,,
5412.00149,USD,APR-2026,,,
6720.95805,USD,APR-2026,,,
2233.19531,USD,APR-2026,,,
0,EUR,APR-2026,,,
0,EUR,APR-2026,,,
19308.39485,ZAR,APR-2026,,,
9573.9634,ZAR,APR-2026,,,
-38741.06097,ZAR,APR-2026,,,
-15826.2382,MXN,APR-2026,,,
1436.05726,MAD,APR-2026,,,
5961.56616,MAD,APR-2026,,,
-122860.81275,INR,APR-2026,,,
21398.05461,INR,APR-2026,,,
4947.20937,MXN,APR-2026,,,
-358484.44269,PKR,APR-2026,,,
2.14933,MYR,APR-2026,,,
399.74824,QAR,APR-2026,,,
-213678.64461,INR,APR-2026,,,
66985.958,INR,APR-2026,,,
-157536.63506,INR,APR-2026,,,
-169179.11097,INR,APR-2026,,,
0,INR,APR-2026,,,
43283.29099,INR,APR-2026,,,
-96520.11243,INR,APR-2026,,,
694.43963,EUR,APR-2026,,,
491.9769,EUR,APR-2026,,,
5131.01901,CAD,APR-2026,,,
23091.21536,EGP,APR-2026,,,
0,EGP,APR-2026,,,
-126428.11097,INR,APR-2026,,,
9698.25186,USD,APR-2026,,,
2001.91027,SGD,APR-2026,,,
7541.20756,SGD,APR-2026,,,
-5665.33126,CNY,APR-2026,,,
60926.18488,CNY,APR-2026,,,
-13678.78671,BRL,APR-2026,,,
5727.5111,BRL,APR-2026,,,
-738.66003,PEN,APR-2026,,,
-37141.37554,AED,APR-2026,,,
0,TWD,APR-2026,,,
-594.8658,EUR,APR-2026,,,
18593.56319,INR,APR-2026,,,
15820.95329,INR,APR-2026,,,
15285.31561,INR,APR-2026,,,
692.16122,MAD,APR-2026,,,
23007.24172,MAD,APR-2026,,,
0,EUR,APR-2026,,,
23243.26071,MAD,APR-2026,,,
9244.99096,MAD,APR-2026,,,
-42929.73858,MAD,APR-2026,,,
0,MAD,APR-2026,,,
11534.78596,SEK,APR-2026,,,
1903.86043,EUR,APR-2026,,,
48.34878,EUR,APR-2026,,,
-2074.63269,EUR,APR-2026,,,
0,EUR,APR-2026,,,
0,EGP,APR-2026,,,
-110773.44999,EGP,APR-2026,,,
109764.16756,HUF,APR-2026,,,
-797644.01451,HUF,APR-2026,,,
-3021.22377,USD,APR-2026,,,
3117.17328,EUR,APR-2026,,,
-3117.17328,EUR,APR-2026,,,
-5535.63054,BRL,APR-2026,,,
2962.91145,BRL,APR-2026,,,
11016.73916,SAR,APR-2026,,,
17972.78802,CNY,APR-2026,,,
11797.12025,CNY,APR-2026,,,
79697.09026,TWD,APR-2026,,,
0,KRW,APR-2026,,,
0,KRW,APR-2026,,,
4418.08878,USD,APR-2026,,,
999.19744,MAD,APR-2026,,,
0,EUR,APR-2026,,,
-106458.37846,CNY,APR-2026,,,
0,CNY,APR-2026,,,
352.5887,DKK,APR-2026,,,
382.41386,DKK,APR-2026,,,
634.57214,DKK,APR-2026,,,
184234.64304,CLP,APR-2026,,,
127.00001,NZD,APR-2026,,,
-79711.37254,ZAR,APR-2026,,,
904.47428,AED,APR-2026,,,
100.60529,ILS,APR-2026,,,
0,AED,APR-2026,,,
16.21356,AED,APR-2026,,,
0,JPY,APR-2026,,,
-13335.45406,JPY,APR-2026,,,
0,EUR,APR-2026,,,
60.77279,EUR,APR-2026,,,
-417.8251,EUR,APR-2026,,,
0,EUR,APR-2026,,,
-226.97001,EUR,APR-2026,,,
111.08352,EUR,APR-2026,,,
115.88649,EUR,APR-2026,,,
204.88103,AUD,APR-2026,,,
1333.76356,AUD,APR-2026,,,
-1538.64459,AUD,APR-2026,,,
2590.87649,AUD,APR-2026,,,
-37211.72191,MXN,APR-2026,,,
4310.64251,MXN,APR-2026,,,
28507.10759,MXN,APR-2026,,,
8324.96385,MXN,APR-2026,,,
-6858.00208,MXN,APR-2026,,,
6809.12008,USD,APR-2026,,,
-9758.92956,MXN,APR-2026,,,
2480.42199,CHF,APR-2026,,,
593.20495,CHF,APR-2026,,,
3382.86416,CHF,APR-2026,,,
-195.79761,CHF,APR-2026,,,
0,CHF,APR-2026,,,
0,CHF,APR-2026,,,
3570.63411,DKK,APR-2026,,,
-3570.63411,DKK,APR-2026,,,
-384.60662,EUR,APR-2026,,,
76.30084,EUR,APR-2026,,,
104.28838,EUR,APR-2026,,,
-455.68954,EUR,APR-2026,,,
455.68954,EUR,APR-2026,,,
5981.1403,USD,APR-2026,,,
753.04641,EUR,APR-2026,,,
574.64702,EUR,APR-2026,,,
33440.63538,SAR,APR-2026,,,
-511.65334,GBP,APR-2026,,,
211.14996,EUR,APR-2026,,,
-228.732,EUR,APR-2026,,,
67.38595,EUR,APR-2026,,,
39.44325,EUR,APR-2026,,,
0,EUR,APR-2026,,,
308.05275,EUR,APR-2026,,,
2256.93625,EUR,APR-2026,,,
44154.47792,PKR,APR-2026,,,
-2.14933,MYR,APR-2026,,,
4190.71988,QAR,APR-2026,,,
839.39893,QAR,APR-2026,,,
2655.62952,USD,APR-2026,,,
4707.74173,AED,APR-2026,,,
121714.70062,INR,APR-2026,,,
48249.64557,INR,APR-2026,,,
62854.57985,INR,APR-2026,,,
